State,District,Date,Year,Month,Avg_rainfall,Agency_name
Karnataka,Ballari,2022-01-11,2022,01,0.0000562,NRSC VIC MODEL
Karnataka,Ballari,2022-01-12,2022,01,0.000910027,NRSC VIC MODEL
Karnataka,Ballari,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-15,2022,01,0.166053604,NRSC VIC MODEL
Karnataka,Ballari,2022-01-16,2022,01,0.000281089,NRSC VIC MODEL
Karnataka,Ballari,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-18,2022,01,0.0000738,NRSC VIC MODEL
Karnataka,Ballari,2022-01-19,2022,01,0.087833432,NRSC VIC MODEL
Karnataka,Ballari,2022-01-20,2022,01,0.529119304,NRSC VIC MODEL
Karnataka,Ballari,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-23,2022,01,0.002824949,NRSC VIC MODEL
Karnataka,Ballari,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-26,2022,01,0.021777407,NRSC VIC MODEL
Karnataka,Ballari,2022-01-27,2022,01,0.040244985,NRSC VIC MODEL
Karnataka,Ballari,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Ballari,2022-01-29,2022,01,0.0594961,NRSC VIC MODEL
Karnataka,Ballari,2022-01-30,2022,01,0.003910657,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-08,2022,01,0.000288569,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-09,2022,01,0.000555109,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-11,2022,01,0.0000705,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-12,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-15,2022,01,0.000132169,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-23,2022,01,0.057493454,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-24,2022,01,0.002938554,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-26,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-27,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Belagavi,2022-01-30,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-08,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-09,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-11,2022,01,0.0000261,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-12,2022,01,0.07215719,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-15,2022,01,0.788616,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-16,2022,01,0.0000522,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-23,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-26,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-27,2022,01,0.000417395,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Rural,2022-01-30,2022,01,0.000378264,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-08,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-09,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-11,2022,01,0.000314284,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-12,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-15,2022,01,0.7400705,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-23,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-26,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-27,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Bengaluru Urban,2022-01-30,2022,01,0.000915523,NRSC VIC MODEL
Karnataka,Bidar,2022-01-01,2022,01,0.032277458,NRSC VIC MODEL
Karnataka,Bidar,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-08,2022,01,0.170112962,NRSC VIC MODEL
Karnataka,Bidar,2022-01-09,2022,01,0.447387085,NRSC VIC MODEL
Karnataka,Bidar,2022-01-10,2022,01,4.08366866,NRSC VIC MODEL
Karnataka,Bidar,2022-01-11,2022,01,0.521049623,NRSC VIC MODEL
Karnataka,Bidar,2022-01-12,2022,01,0.025628302,NRSC VIC MODEL
Karnataka,Bidar,2022-01-13,2022,01,0.000295877,NRSC VIC MODEL
Karnataka,Bidar,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-15,2022,01,0.239929104,NRSC VIC MODEL
Karnataka,Bidar,2022-01-16,2022,01,0.00000538,NRSC VIC MODEL
Karnataka,Bidar,2022-01-17,2022,01,0.00000538,NRSC VIC MODEL
Karnataka,Bidar,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-20,2022,01,0.002098035,NRSC VIC MODEL
Karnataka,Bidar,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-23,2022,01,0.000322775,NRSC VIC MODEL
Karnataka,Bidar,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-26,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-27,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Bidar,2022-01-30,2022,01,0.000699345,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-01,2022,01,0.065068589,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-04,2022,01,0.013637736,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-05,2022,01,0.000485348,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-06,2022,01,0.0000693,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-07,2022,01,0.005152152,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-08,2022,01,0.074327529,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-09,2022,01,0.000256008,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-10,2022,01,0.0000693,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-11,2022,01,0.013056386,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-12,2022,01,0.000597351,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-13,2022,01,0.000373344,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-15,2022,01,0.7324483,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-16,2022,01,0.00125337,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-17,2022,01,0.218971801,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-18,2022,01,0.086994569,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-22,2022,01,0.01173368,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-23,2022,01,0,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-24,2022,01,0.0000693,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-25,2022,01,0.017243176,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-26,2022,01,0,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-27,2022,01,0.316697354,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-28,2022,01,0.277368192,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-29,2022,01,0.007008207,NRSC VIC MODEL
Karnataka,Chamarajanagar,2022-01-30,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-08,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-09,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-11,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-12,2022,01,0.094067883,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-15,2022,01,0.832035855,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-23,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-26,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-27,2022,01,1.260173824,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Chik Ballapur,2022-01-30,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-01,2022,01,0.006652701,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-08,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-09,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-11,2022,01,0.029246939,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-12,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-15,2022,01,0.014760681,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-18,2022,01,3.925750808,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-23,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-25,2022,01,0.002735923,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-26,2022,01,0.02036974,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-27,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Chikkamagaluru,2022-01-30,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-08,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-09,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-11,2022,01,0.000198216,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-12,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-15,2022,01,0.383973198,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-23,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-25,2022,01,0.036581517,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-26,2022,01,0.000116806,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-27,2022,01,0.073435582,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Chitradurga,2022-01-30,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-05,2022,01,0.002012646,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-08,2022,01,0.000104954,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-09,2022,01,0.000104954,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-11,2022,01,0.010408961,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-12,2022,01,0.0000926,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-14,2022,01,0.009878018,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-15,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-17,2022,01,0.005185959,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-18,2022,01,2.175472882,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-19,2022,01,0.0000741,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-22,2022,01,-0.000370426,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-23,2022,01,0.000271645,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-24,2022,01,0.017984166,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-26,2022,01,0.000135823,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-27,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-29,2022,01,0.000481553,NRSC VIC MODEL
Karnataka,Dakshina Kannada,2022-01-30,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-07,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-08,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-09,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-11,2022,01,0.002910589,NRSC VIC MODEL
Karnataka,Davangere,2022-01-12,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-15,2022,01,0.087317685,NRSC VIC MODEL
Karnataka,Davangere,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-23,2022,01,0.000140997,NRSC VIC MODEL
Karnataka,Davangere,2022-01-24,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-26,2022,01,0.0000252,NRSC VIC MODEL
Karnataka,Davangere,2022-01-27,2022,01,0.002165317,NRSC VIC MODEL
Karnataka,Davangere,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Davangere,2022-01-30,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-03,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-04,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-05,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-06,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-07,2022,01,0.000634574,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-08,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-09,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-10,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-11,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-12,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-13,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-14,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-15,2022,01,0.000348667,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-16,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-17,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-18,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-19,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-20,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-21,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-22,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-23,2022,01,0.073220085,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-24,2022,01,0.0000767,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-25,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-26,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-27,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-28,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-29,2022,01,0,NRSC VIC MODEL
Karnataka,Dharwad,2022-01-30,2022,01,0.000320774,NRSC VIC MODEL
Karnataka,Gadag,2022-01-01,2022,01,0,NRSC VIC MODEL
Karnataka,Gadag,2022-01-03,2022,01,0,NRSC VIC MODEL
